Index,open,high,low,close,volume,marketCap,timestamp,crypto_name,date
580,18.8824996948,18.8824996948,16.6513004303,16.6513004303,44304600,1491498829.93,2017-03-08T23:59:59.999Z,Ethereum,3/8/2017
581,16.6401004791,17.8726005554,16.3665008545,17.754699707,31418400,1590879625.05,2017-03-09T23:59:59.999Z,Ethereum,3/9/2017
582,17.7409000397,19.6588001251,17.6772994995,19.3323001862,87506800,1732837145.25,2017-03-10T23:59:59.999Z,Ethereum,3/10/2017
583,19.3745994568,21.5881996155,19.0069999695,21.4724998474,69150096,1925342939.24,2017-03-11T23:59:59.999Z,Ethereum,3/11/2017
584,21.4648990631,23.4377002716,21.3794994354,23.4377002716,74628896,2102276260.29,2017-03-12T23:59:59.999Z,Ethereum,3/12/2017
585,23.5048999786,30.6037998199,23.5048999786,28.5928993225,255488000,2565583285.3,2017-03-13T23:59:59.999Z,Ethereum,3/13/2017
586,28.5718994141,29.9328994751,27.3152999878,28.6546001434,101797000,2572014998.48,2017-03-14T23:59:59.999Z,Ethereum,3/14/2017
587,28.6450996399,35.0559005737,28.4332008362,35.0559005737,170344000,3147689117.94,2017-03-15T23:59:59.999Z,Ethereum,3/15/2017
588,35.3572998047,47.1697998047,35.3572998047,46.3457984924,454417984,4162873752.48,2017-03-16T23:59:59.999Z,Ethereum,3/16/2017
589,45.9295005798,55.1147003174,38.2070007324,46.827999115,497534016,4207676008.74,2017-03-17T23:59:59.999Z,Ethereum,3/17/2017
590,46.8741989136,46.8741989136,31.7021007538,34.1601982117,262180000,3070500514.63,2017-03-18T23:59:59.999Z,Ethereum,3/18/2017
591,35.5297012329,46.9959983826,35.3415985107,44.7401008606,239430000,4022867100.17,2017-03-19T23:59:59.999Z,Ethereum,3/19/2017
592,44.8335990906,46.2289009094,42.4446983337,43.3902015686,154700992,3902862599.06,2017-03-20T23:59:59.999Z,Ethereum,3/20/2017
593,43.5097999573,44.262298584,42.3707008362,43.1450996399,91265400,3882154700.24,2017-03-21T23:59:59.999Z,Ethereum,3/21/2017
594,43.1225013733,43.518699646,39.6878013611,42.3420982361,113952000,3811229795.78,2017-03-22T23:59:59.999Z,Ethereum,3/22/2017
595,42.5652008057,44.7547988892,41.3025016785,43.6783981323,100724000,3932863932.2,2017-03-23T23:59:59.999Z,Ethereum,3/23/2017
596,43.6380004883,54.1447982788,43.2056999207,53.1074981689,297046016,4783511279.96,2017-03-24T23:59:59.999Z,Ethereum,3/24/2017
597,53.5759010315,53.5759010315,48.3116989136,51.25,223059008,4617794703.12,2017-03-25T23:59:59.999Z,Ethereum,3/25/2017
598,50.7699012756,51.802898407,49.2839012146,50.5215988159,106859000,4553738462.06,2017-03-26T23:59:59.999Z,Ethereum,3/26/2017
599,51.3120994568,52.460899353,48.9297981262,49.6669006348,118978000,4478238273.7,2017-03-27T23:59:59.999Z,Ethereum,3/27/2017
600,49.7103996277,50.9562988281,49.1450996399,50.7748985291,97745296,4579693492.83,2017-03-28T23:59:59.999Z,Ethereum,3/28/2017
601,50.5693016052,53.8689994812,50.548500061,53.1260986328,144998000,4793424049.48,2017-03-29T23:59:59.999Z,Ethereum,3/29/2017
602,53.1245002747,53.313999176,51.8667984009,52.2057991028,86885696,4711996587.75,2017-03-30T23:59:59.999Z,Ethereum,3/30/2017
603,51.7537002563,51.7682991028,47.3802986145,50.0373001099,151416000,4517835716.46,2017-03-31T23:59:59.999Z,Ethereum,3/31/2017
604,50.0336990356,51.9282989502,48.8753013611,50.6995010376,92461904,4579187935.76,2017-04-01T23:59:59.999Z,Ethereum,4/1/2017
