Index,open,high,low,close,volume,marketCap,timestamp,crypto_name,date
23,231.5489959717,233.2220001221,227.3300018311,229.7799987793,17142500,3344063018.5,2015-08-29T23:59:59.999Z,Bitcoin,8/29/2015
24,229.8950042725,232.0679931641,226.2469940186,228.7610015869,19412600,3330085315.05,2015-08-30T23:59:59.999Z,Bitcoin,8/30/2015
25,229.1139984131,231.9559936523,225.9149932861,230.0559997559,20710700,3349845416,2015-08-31T23:59:59.999Z,Bitcoin,8/31/2015
26,230.2559967041,231.216003418,226.8600006104,228.1210021973,20575200,3322548146.85,2015-09-01T23:59:59.999Z,Bitcoin,9/1/2015
27,228.0269927979,230.5769958496,226.4750061035,229.283996582,18760400,3340404203.4,2015-09-02T23:59:59.999Z,Bitcoin,9/2/2015
28,229.324005127,229.6049957275,226.6670074463,227.1829986572,17482000,3310618587.92,2015-09-03T23:59:59.999Z,Bitcoin,9/3/2015
29,227.2149963379,230.8999938965,227.050994873,230.2980041504,20962400,3356910009.75,2015-09-04T23:59:59.999Z,Bitcoin,9/4/2015
30,230.199005127,236.1430053711,229.4429931641,235.0189971924,20671400,3426594646.43,2015-09-05T23:59:59.999Z,Bitcoin,9/5/2015
31,234.8699951172,242.9120025635,234.6809997559,239.8399963379,25473700,3497748612,2015-09-06T23:59:59.999Z,Bitcoin,9/6/2015
32,239.9340057373,242.1060028076,238.7220001221,239.8470001221,21192200,3498762116.33,2015-09-07T23:59:59.999Z,Bitcoin,9/7/2015
33,239.845993042,245.7810058594,239.6779937744,243.6069946289,26879200,3554439286.12,2015-09-08T23:59:59.999Z,Bitcoin,9/8/2015
34,243.4149932861,244.4160003662,237.8209991455,238.1679992676,23635700,3475960738.6,2015-09-09T23:59:59.999Z,Bitcoin,9/9/2015
35,238.3359985352,241.2929992676,235.7910003662,238.4770050049,21215500,3481466103.75,2015-09-10T23:59:59.999Z,Bitcoin,9/10/2015
36,238.328994751,241.1690063477,238.328994751,240.1069946289,19224700,3506204486.22,2015-09-11T23:59:59.999Z,Bitcoin,9/11/2015
37,239.8549957275,240.1239929199,234.7539978027,235.2290039063,17962600,3435801819.8,2015-09-12T23:59:59.999Z,Bitcoin,9/12/2015
38,235.2420043945,235.9349975586,229.3320007324,230.5119934082,18478800,3367774557.2,2015-09-13T23:59:59.999Z,Bitcoin,9/13/2015
39,230.6089935303,232.4400024414,227.9609985352,230.6439971924,20997800,3370579521.1,2015-09-14T23:59:59.999Z,Bitcoin,9/14/2015
40,230.4920043945,259.1820068359,229.8220062256,230.3040008545,19177800,3366532053.6,2015-09-15T23:59:59.999Z,Bitcoin,9/15/2015
41,230.25,231.2149963379,227.4019927979,229.091003418,20144200,3349613965.58,2015-09-16T23:59:59.999Z,Bitcoin,9/16/2015
42,229.0760040283,230.2850036621,228.925994873,229.8099975586,18935400,3360247348.5,2015-09-17T23:59:59.999Z,Bitcoin,9/17/2015
43,233.5209960938,234.3529968262,232.1849975586,232.9750061035,20242200,3408098085,2015-09-18T23:59:59.999Z,Bitcoin,9/18/2015
44,232.858001709,233.2050018311,231.0890045166,231.4929962158,12712600,3387141915.42,2015-09-19T23:59:59.999Z,Bitcoin,9/19/2015
45,231.3990020752,232.3650054932,230.9100036621,231.2120056152,14444700,3383764498.8,2015-09-20T23:59:59.999Z,Bitcoin,9/20/2015
46,231.2169952393,231.2169952393,226.5209960938,227.0850067139,19678800,3324121324.12,2015-09-21T23:59:59.999Z,Bitcoin,9/21/2015
47,226.9689941406,232.3860015869,225.1170043945,230.6179962158,25009300,3376737583.25,2015-09-22T23:59:59.999Z,Bitcoin,9/22/2015
48,230.9360046387,231.8350067139,229.591003418,230.2830047607,17254100,3372747846.3,2015-09-23T23:59:59.999Z,Bitcoin,9/23/2015
49,230.358001709,235.6490020752,230.2949981689,234.529006958,25097800,3435744311.95,2015-09-24T23:59:59.999Z,Bitcoin,9/24/2015
50,234.3619995117,237.4270019531,233.6840057373,235.1439971924,22363600,3445723754.2,2015-09-25T23:59:59.999Z,Bitcoin,9/25/2015
51,235.0760040283,235.4029998779,233.358001709,234.3399963379,13724100,3434809257.5,2015-09-26T23:59:59.999Z,Bitcoin,9/26/2015
52,234.1390075684,234.5260009766,232.4759979248,232.7570037842,14179900,3412467833.78,2015-09-27T23:59:59.999Z,Bitcoin,9/27/2015
53,232.8359985352,239.3390045166,232.4669952393,239.141998291,24713000,3506933730.3,2015-09-28T23:59:59.999Z,Bitcoin,9/28/2015
54,239.0160064697,239.8020019531,235.9279937744,236.68699646,22691300,3471967520.18,2015-09-29T23:59:59.999Z,Bitcoin,9/29/2015
55,236.6399993896,237.7339935303,235.6289978027,236.0599975586,19743500,3463625759,2015-09-30T23:59:59.999Z,Bitcoin,9/30/2015
56,236.0039978027,238.4450073242,235.6159973145,237.5489959717,20488800,3486370082.33,2015-10-01T23:59:59.999Z,Bitcoin,10/1/2015
57,237.2640075684,238.5410003662,236.6029968262,237.2929992676,19677900,3483431578.38,2015-10-02T23:59:59.999Z,Bitcoin,10/2/2015
58,237.2019958496,239.3150024414,236.9440002441,238.7299957275,16482700,3505385986.75,2015-10-03T23:59:59.999Z,Bitcoin,10/3/2015
59,238.5310058594,238.9680023193,237.9400024414,238.2590026855,12999000,3499387367.17,2015-10-04T23:59:59.999Z,Bitcoin,10/4/2015
60,238.1470031738,240.3829956055,237.0350036621,240.3829956055,23335900,3531508720.03,2015-10-05T23:59:59.999Z,Bitcoin,10/5/2015
61,240.3639984131,246.9349975586,240.1360015869,246.06300354,27535100,3615828117.67,2015-10-06T23:59:59.999Z,Bitcoin,10/6/2015
62,246.1699981689,246.6809997559,242.5850067139,242.9689941406,22999200,3571170510.45,2015-10-07T23:59:59.999Z,Bitcoin,10/7/2015
63,243.0749969482,244.2510070801,242.1790008545,242.3040008545,18515300,3562238313.6,2015-10-08T23:59:59.999Z,Bitcoin,10/8/2015
64,242.4980010986,244.2279968262,242.1219940186,243.9309997559,17353100,3586932175.7,2015-10-09T23:59:59.999Z,Bitcoin,10/9/2015
65,243.7400054932,245.3190002441,243.074005127,244.9409942627,15912700,3602763686.7,2015-10-10T23:59:59.999Z,Bitcoin,10/10/2015
66,244.7420043945,247.2429962158,244.1519927979,247.0500030518,16827300,3634686067.5,2015-10-11T23:59:59.999Z,Bitcoin,10/11/2015
67,246.875,247.453994751,245.1790008545,245.3079986572,17388300,3609927997.2,2015-10-12T23:59:59.999Z,Bitcoin,10/12/2015
68,245.1999969482,250.2359924316,243.7570037842,249.5079956055,28198500,3672589342.1,2015-10-13T23:59:59.999Z,Bitcoin,10/13/2015
69,249.4929962158,254.2749938965,248.9029998779,251.9889984131,27462600,3710065545.62,2015-10-14T23:59:59.999Z,Bitcoin,10/14/2015
70,252.1069946289,255.9620056152,252.046005249,254.3200073242,25223500,3745440578,2015-10-15T23:59:59.999Z,Bitcoin,10/15/2015
71,254.296005249,266.1350097656,253.925994873,262.8689880371,35901500,3872283808.65,2015-10-16T23:59:59.999Z,Bitcoin,10/16/2015
72,262.7470092773,273.5780029297,262.3670043945,270.6400146484,43199600,3987684186,2015-10-17T23:59:59.999Z,Bitcoin,10/17/2015
73,270.9070129395,271.6679992676,260.7770080566,261.6430053711,22434300,3856061828.62,2015-10-18T23:59:59.999Z,Bitcoin,10/18/2015
74,261.8609924316,264.8200073242,260.9509887695,263.4370117188,25258800,3883581668.08,2015-10-19T23:59:59.999Z,Bitcoin,10/19/2015
75,263.5719909668,270.8349914551,263.2269897461,269.4630126953,30889800,3973292564.18,2015-10-20T23:59:59.999Z,Bitcoin,10/20/2015
76,269.3059997559,270.7699890137,263.8389892578,266.2720031738,25637300,3927192473.6,2015-10-21T23:59:59.999Z,Bitcoin,10/21/2015
77,266.4960021973,276.5100097656,266.1350097656,274.0230102539,37808600,4042524307.5,2015-10-22T23:59:59.999Z,Bitcoin,10/22/2015
78,273.6489868164,278.6839904785,273.5429992676,276.4960021973,29442500,4080023362.8,2015-10-23T23:59:59.999Z,Bitcoin,10/23/2015
79,276.5039978027,281.7059936523,276.5039978027,281.6539916992,25942400,4157184874.6,2015-10-24T23:59:59.999Z,Bitcoin,10/24/2015
80,281.4450073242,294.0589904785,281.4450073242,283.6799926758,45717100,4188180600,2015-10-25T23:59:59.999Z,Bitcoin,10/25/2015
81,283.6279907227,285.299987793,280.5100097656,285.299987793,32108800,4213260472.5,2015-10-26T23:59:59.999Z,Bitcoin,10/26/2015
82,285.1809997559,296.2120056152,285.0079956055,293.7879943848,46331800,4339689442,2015-10-27T23:59:59.999Z,Bitcoin,10/27/2015
83,293.7030029297,306.3309936523,293.7030029297,304.6180114746,50808100,4500730950,2015-10-28T23:59:59.999Z,Bitcoin,10/28/2015
84,304.324005127,318.1700134277,301.8229980469,313.8550109863,64495900,4638392427.62,2015-10-29T23:59:59.999Z,Bitcoin,10/29/2015
85,313.9429931641,334.1690063477,313.9400024414,328.0150146484,78305000,4849062145.75,2015-10-30T23:59:59.999Z,Bitcoin,10/30/2015
86,328.5119934082,332.7770080566,309.2510070801,314.1659851074,48598100,4645486246.35,2015-10-31T23:59:59.999Z,Bitcoin,10/31/2015
87,315.0050048828,327.4719848633,311.8810119629,325.4309997559,37001100,4813287205.5,2015-11-01T23:59:59.999Z,Bitcoin,11/1/2015
88,325.941986084,365.3599853516,323.2090148926,361.1889953613,101918000,5343556482.15,2015-11-02T23:59:59.999Z,Bitcoin,11/2/2015
89,361.8729858398,417.8999938965,357.6470031738,403.4169921875,206162000,5969855534.82,2015-11-03T23:59:59.999Z,Bitcoin,11/3/2015
90,403.6640014648,495.5620117188,380.5480041504,411.5629882813,263900000,6092006971.38,2015-11-04T23:59:59.999Z,Bitcoin,11/4/2015
91,408.0769958496,447.5610046387,374.5809936523,386.3540039063,151824992,5720251076.65,2015-11-05T23:59:59.999Z,Bitcoin,11/5/2015
92,388.0469970703,395.8359985352,354.0249938965,374.4700012207,122687000,5545657294.5,2015-11-06T23:59:59.999Z,Bitcoin,11/6/2015
93,374.2690124512,390.5859985352,372.433013916,386.4819946289,56625100,5725035162.4,2015-11-07T23:59:59.999Z,Bitcoin,11/7/2015
94,384.2780151367,389.8949890137,368.700012207,373.3680114746,51817600,5532072311.4,2015-11-08T23:59:59.999Z,Bitcoin,11/8/2015
95,374.324005127,385.2780151367,362.8949890137,380.2569885254,68224400,5635560842.8,2015-11-09T23:59:59.999Z,Bitcoin,11/9/2015
96,379.9840087891,381.3869934082,329.108001709,336.8190002441,95797904,4993021696.95,2015-11-10T23:59:59.999Z,Bitcoin,11/10/2015
97,339.8200073242,340.5849914551,300.9970092773,311.0840148926,107070000,4612831323,2015-11-11T23:59:59.999Z,Bitcoin,11/11/2015
98,314.0790100098,345.0809936523,313.3559875488,338.1520080566,78477800,5015563455.8,2015-11-12T23:59:59.999Z,Bitcoin,11/12/2015
99,338.4979858398,340.9140014648,326.075012207,336.7529907227,52003000,4996160115.07,2015-11-13T23:59:59.999Z,Bitcoin,11/13/2015
100,336.6239929199,338.1809997559,329.9700012207,332.9060058594,38612000,4940266781.45,2015-11-14T23:59:59.999Z,Bitcoin,11/14/2015
101,333.050994873,334.6619873047,317.4899902344,320.1659851074,44213100,4752464062.5,2015-11-15T23:59:59.999Z,Bitcoin,11/15/2015
102,319.7349853516,331.6260070801,315.9049987793,330.7510070801,47980100,4911040460.65,2015-11-16T23:59:59.999Z,Bitcoin,11/16/2015
103,330.3619995117,338.3500061035,329.6140136719,335.0939941406,51001600,4976765823.9,2015-11-17T23:59:59.999Z,Bitcoin,11/17/2015
104,334.5929870605,336.5310058594,330.6400146484,334.5899963379,43783800,4970560298.25,2015-11-18T23:59:59.999Z,Bitcoin,11/18/2015
105,334.6789855957,335.3340148926,325.2730102539,326.1489868164,45011100,4846272452.18,2015-11-19T23:59:59.999Z,Bitcoin,11/19/2015
106,326.4110107422,326.4729919434,312.217010498,322.0220031738,53152900,4786301542.05,2015-11-20T23:59:59.999Z,Bitcoin,11/20/2015
107,322.092010498,328.158996582,319.5950012207,326.9270019531,28200500,4860628038.38,2015-11-21T23:59:59.999Z,Bitcoin,11/21/2015
108,326.9750061035,327.0100097656,321.2590026855,324.5360107422,23439400,4826466938.4,2015-11-22T23:59:59.999Z,Bitcoin,11/22/2015
109,324.3500061035,325.1180114746,321.2900085449,323.0459899902,27478900,4805632296,2015-11-23T23:59:59.999Z,Bitcoin,11/23/2015
110,323.0140075684,323.058013916,318.1180114746,320.0459899902,29362600,4762244474.25,2015-11-24T23:59:59.999Z,Bitcoin,11/24/2015
111,320.0450134277,329.1340026855,316.7699890137,328.2059936523,41666900,4884886821.6,2015-11-25T23:59:59.999Z,Bitcoin,11/25/2015
112,328.3030090332,366.7569885254,328.2290039063,352.6839904785,106105000,5250750574.9,2015-11-26T23:59:59.999Z,Bitcoin,11/26/2015
113,351.8609924316,363.5889892578,347.8699951172,358.0419921875,55179100,5331719785.65,2015-11-27T23:59:59.999Z,Bitcoin,11/27/2015
114,357.1409912109,359.5360107422,352.1719970703,357.3810119629,36816600,5323252536.67,2015-11-28T23:59:59.999Z,Bitcoin,11/28/2015
115,357.4719848633,371.9389953613,355.6659851074,371.2940063477,40409300,5531872176.6,2015-11-29T23:59:59.999Z,Bitcoin,11/29/2015
116,371.4370117188,382.3630065918,370.3829956055,377.3210144043,71701600,5623195996.95,2015-11-30T23:59:59.999Z,Bitcoin,11/30/2015
117,377.4140014648,378.9309997559,356.5629882813,362.4880065918,60452200,5403653927,2015-12-01T23:59:59.999Z,Bitcoin,12/1/2015
118,361.8450012207,362.2319946289,349.4649963379,359.1870117188,54160500,5355891235.05,2015-12-02T23:59:59.999Z,Bitcoin,12/2/2015
119,359.3309936523,370.2749938965,357.4119873047,361.0459899902,50714900,5384892776.2,2015-12-03T23:59:59.999Z,Bitcoin,12/3/2015
120,361.2619934082,363.5159912109,355.7569885254,363.183013916,35784100,5418154665.07,2015-12-04T23:59:59.999Z,Bitcoin,12/4/2015
121,363.7210083008,389.7850036621,363.2290039063,388.949005127,66282200,5804247032.1,2015-12-05T23:59:59.999Z,Bitcoin,12/5/2015
122,389.5549926758,402.8089904785,387.0889892578,388.782989502,77762000,5803305523.55,2015-12-06T23:59:59.999Z,Bitcoin,12/6/2015
123,389.9779968262,399.9689941406,385.4110107422,395.5360107422,63455800,5905560136.4,2015-12-07T23:59:59.999Z,Bitcoin,12/7/2015
124,395.7539978027,415.5629882813,389.950012207,415.5629882813,57801400,6206381459.62,2015-12-08T23:59:59.999Z,Bitcoin,12/8/2015
125,414.4410095215,423.1199951172,406.2909851074,417.5629882813,90917200,6238015413.3,2015-12-09T23:59:59.999Z,Bitcoin,12/9/2015
126,417.9880065918,419.5090026855,411.5480041504,415.4790039063,52138900,6209105141.55,2015-12-10T23:59:59.999Z,Bitcoin,12/10/2015
127,415.2810058594,451.9379882813,415.2810058594,451.9379882813,110944000,6755795193,2015-12-11T23:59:59.999Z,Bitcoin,12/11/2015
128,452.3349914551,469.1029968262,410.7409973145,434.9970092773,131969000,6504325267.28,2015-12-12T23:59:59.999Z,Bitcoin,12/12/2015
129,431.6600036621,441.6799926758,426.2680053711,433.7550048828,55050600,6487293999.38,2015-12-13T23:59:59.999Z,Bitcoin,12/13/2015
130,433.2720031738,447.141998291,430.4559936523,444.1820068359,130496000,6645395797.45,2015-12-14T23:59:59.999Z,Bitcoin,12/14/2015
131,443.8779907227,465.3210144043,443.8779907227,465.3210144043,83121104,6963784691.55,2015-12-15T23:59:59.999Z,Bitcoin,12/15/2015
132,465.2080078125,465.2080078125,443.8510131836,454.9339904785,107944000,6810202753.1,2015-12-16T23:59:59.999Z,Bitcoin,12/16/2015
133,454.7770080566,457.8599853516,448.858001709,456.0780029297,47978400,6829095334.95,2015-12-17T23:59:59.999Z,Bitcoin,12/17/2015
134,455.8469848633,465.1770019531,454.9400024414,463.6159973145,60220100,6943912953.6,2015-12-18T23:59:59.999Z,Bitcoin,12/18/2015
135,463.5520019531,465.5809936523,456.7650146484,462.3219909668,47892700,6926346391.3,2015-12-19T23:59:59.999Z,Bitcoin,12/19/2015
136,462.2340087891,462.6449890137,434.3380126953,442.6849975586,75409400,6633988873,2015-12-20T23:59:59.999Z,Bitcoin,12/20/2015
137,442.8380126953,444.7290039063,427.3120117188,438.6390075684,77639696,6574990256.48,2015-12-21T23:59:59.999Z,Bitcoin,12/21/2015
138,437.4360046387,443.6879882813,435.5159912109,436.5719909668,50840400,6545633139,2015-12-22T23:59:59.999Z,Bitcoin,12/22/2015
139,436.7200012207,444.5289916992,436.6189880371,442.4010009766,47161400,6634776277.2,2015-12-23T23:59:59.999Z,Bitcoin,12/23/2015
140,443.091003418,458.4559936523,443.0769958496,454.9849853516,57157200,6825070740.25,2015-12-24T23:59:59.999Z,Bitcoin,12/24/2015
141,454.8550109863,458.3049926758,452.075012207,455.6530151367,39078500,6836936569.1,2015-12-25T23:59:59.999Z,Bitcoin,12/25/2015
142,455.7560119629,457.4890136719,405.7600097656,417.2739868164,116166000,6262844602.3,2015-12-26T23:59:59.999Z,Bitcoin,12/26/2015
143,416.5140075684,424.0069885254,408.8829956055,422.8229980469,53591200,6348296233.72,2015-12-27T23:59:59.999Z,Bitcoin,12/27/2015
144,423.3429870605,429.7690124512,418.4809875488,422.2789916992,49638600,6341733237.12,2015-12-28T23:59:59.999Z,Bitcoin,12/28/2015
145,422.0979919434,432.983001709,420.6270141602,432.983001709,51596500,6504194853.98,2015-12-29T23:59:59.999Z,Bitcoin,12/29/2015
146,433.299987793,434.3869934082,422.0840148926,426.6199951172,46889400,6410381454.5,2015-12-30T23:59:59.999Z,Bitcoin,12/30/2015
147,425.875,432.9209899902,418.7349853516,430.566986084,45996600,6471217490.68,2015-12-31T23:59:59.999Z,Bitcoin,12/31/2015
148,430.7210083008,436.2460021973,427.5150146484,434.3340148926,36278900,6529299588.6,2016-01-01T23:59:59.999Z,Bitcoin,1/1/2016
149,434.6220092773,436.0620117188,431.8699951172,433.4379882813,30096600,6517390487,2016-01-02T23:59:59.999Z,Bitcoin,1/2/2016
150,433.5780029297,433.7430114746,424.7059936523,430.0109863281,39633800,6467429941.65,2016-01-03T23:59:59.999Z,Bitcoin,1/3/2016
151,430.0610046387,434.516998291,429.0840148926,433.091003418,38477500,6515713340.43,2016-01-04T23:59:59.999Z,Bitcoin,1/4/2016
152,433.0690002441,434.1820068359,429.675994873,431.9599914551,34522600,6500393256,2016-01-05T23:59:59.999Z,Bitcoin,1/5/2016
153,431.8559875488,431.8559875488,426.341003418,429.1050109863,34042500,6458942098.12,2016-01-06T23:59:59.999Z,Bitcoin,1/6/2016
154,430.0109863281,458.7659912109,429.0769958496,458.0480041504,87562200,6896279078.4,2016-01-07T23:59:59.999Z,Bitcoin,1/7/2016
155,457.5379943848,462.9339904785,447.9379882813,453.2300109863,56993000,6825700453.75,2016-01-08T23:59:59.999Z,Bitcoin,1/8/2016
156,453.3829956055,454.6400146484,446.8890075684,447.6109924316,32278000,6742767342.9,2016-01-09T23:59:59.999Z,Bitcoin,1/9/2016
157,448.2380065918,448.3089904785,440.3510131836,447.9909973145,35995900,6750440385.75,2016-01-10T23:59:59.999Z,Bitcoin,1/10/2016
158,448.6979980469,450.6619873047,443.8550109863,448.4280090332,40450000,6758931030,2016-01-11T23:59:59.999Z,Bitcoin,1/11/2016
159,448.1820068359,448.1820068359,435.6900024414,435.6900024414,115607000,6568800099.75,2016-01-12T23:59:59.999Z,Bitcoin,1/12/2016
160,434.6650085449,435.1860046387,424.4429931641,432.3710021973,173888000,6520360056.22,2016-01-13T23:59:59.999Z,Bitcoin,1/13/2016
161,432.2879943848,433.324005127,427.8450012207,430.3059997559,43945500,6490638885.15,2016-01-14T23:59:59.999Z,Bitcoin,1/14/2016
162,430.2550048828,430.2550048828,364.3309936523,364.3309936523,153351008,5496598039.07,2016-01-15T23:59:59.999Z,Bitcoin,1/15/2016
163,365.0729980469,390.5570068359,354.9140014648,387.5360107422,120352000,5848063566,2016-01-16T23:59:59.999Z,Bitcoin,1/16/2016
164,387.1520080566,390.9649963379,380.092010498,382.2990112305,45319600,5770478450.85,2016-01-17T23:59:59.999Z,Bitcoin,1/17/2016
165,381.733001709,388.1040039063,376.6650085449,387.1679992676,54403900,5845656048,2016-01-18T23:59:59.999Z,Bitcoin,1/18/2016
166,387.0260009766,387.7300109863,378.9719848633,380.1489868164,46819800,5740934168.2,2016-01-19T23:59:59.999Z,Bitcoin,1/19/2016
167,379.7399902344,425.266998291,376.5989990234,420.2300109863,121720000,6347836793.75,2016-01-20T23:59:59.999Z,Bitcoin,1/20/2016
168,419.6319885254,422.8770141602,406.299987793,410.2619934082,68338000,6198658814.55,2016-01-21T23:59:59.999Z,Bitcoin,1/21/2016
169,409.7510070801,410.4100036621,375.2820129395,382.4920043945,91546600,5780764155.1,2016-01-22T23:59:59.999Z,Bitcoin,1/22/2016
170,382.4339904785,394.5429992676,381.9809875488,387.4909973145,56247400,5858059876.18,2016-01-23T23:59:59.999Z,Bitcoin,1/23/2016
171,388.1019897461,405.4849853516,387.5100097656,402.9710083008,54824800,6093787907.65,2016-01-24T23:59:59.999Z,Bitcoin,1/24/2016
172,402.316986084,402.316986084,388.5539855957,391.7260131836,59062400,5925345407.5,2016-01-25T23:59:59.999Z,Bitcoin,1/25/2016
173,392.0020141602,397.7659912109,390.575012207,392.1530151367,58147000,5933372928.25,2016-01-26T23:59:59.999Z,Bitcoin,1/26/2016
174,392.4440002441,396.8429870605,391.7820129395,394.9719848633,47424400,5977545745.2,2016-01-27T23:59:59.999Z,Bitcoin,1/27/2016
175,395.1459960938,395.5020141602,379.7349853516,380.2890014648,59247900,5756710302.52,2016-01-28T23:59:59.999Z,Bitcoin,1/28/2016
176,380.108001709,384.3789978027,365.4519958496,379.4739990234,86125296,5745985821.15,2016-01-29T23:59:59.999Z,Bitcoin,1/29/2016
177,378.8649902344,380.9169921875,376.4909973145,378.2550048828,30284400,5729296095.75,2016-01-30T23:59:59.999Z,Bitcoin,1/30/2016
178,378.2929992676,380.3469848633,367.8349914551,368.766998291,37894300,5587253351.23,2016-01-31T23:59:59.999Z,Bitcoin,1/31/2016
179,369.3500061035,378.0719909668,367.9570007324,373.0559997559,51656700,5653747617.6,2016-02-01T23:59:59.999Z,Bitcoin,2/1/2016
180,372.9200134277,375.8829956055,372.9200134277,374.4479980469,40378700,5676528706.8,2016-02-02T23:59:59.999Z,Bitcoin,2/2/2016
181,374.6459960938,374.950012207,368.0450134277,369.949005127,45933400,5609971377.07,2016-02-03T23:59:59.999Z,Bitcoin,2/3/2016
182,370.1740112305,391.608001709,369.9930114746,389.5939941406,69285504,5909517629.6,2016-02-04T23:59:59.999Z,Bitcoin,2/4/2016
183,388.8980102539,391.0939941406,385.5719909668,386.5490112305,43825000,5865136968.17,2016-02-05T23:59:59.999Z,Bitcoin,2/5/2016
184,386.5889892578,386.6310119629,372.3869934082,376.5220031738,49249300,5714879155.15,2016-02-06T23:59:59.999Z,Bitcoin,2/6/2016
185,376.5140075684,380.8710021973,374.9030151367,376.6199951172,37076300,5718023734.5,2016-02-07T23:59:59.999Z,Bitcoin,2/7/2016
186,376.7569885254,379.8789978027,373.3340148926,373.4469909668,47671100,5671240831.4,2016-02-08T23:59:59.999Z,Bitcoin,2/8/2016
187,373.4230041504,377.2460021973,372.8980102539,376.0289916992,55318500,5712106127.4,2016-02-09T23:59:59.999Z,Bitcoin,2/9/2016
188,376.1459960938,385.483001709,375.782989502,381.6489868164,85130896,5799042060.3,2016-02-10T23:59:59.999Z,Bitcoin,2/10/2016
189,382.1140136719,383.1300048828,376.3989868164,379.6539916992,74375600,5770550973,2016-02-11T23:59:59.999Z,Bitcoin,2/11/2016
190,379.6860046387,384.9540100098,379.6000061035,384.2630004883,67042800,5842238586.25,2016-02-12T23:59:59.999Z,Bitcoin,2/12/2016
191,384.6409912109,391.8599853516,384.6409912109,391.8599853516,61911700,5959279525.5,2016-02-13T23:59:59.999Z,Bitcoin,2/13/2016
192,392.9320068359,407.2300109863,392.9320068359,407.2300109863,74469800,6194711494.75,2016-02-14T23:59:59.999Z,Bitcoin,2/14/2016
193,407.5679931641,410.3810119629,397.7489929199,400.1849975586,74070496,6089064890.62,2016-02-15T23:59:59.999Z,Bitcoin,2/15/2016
194,401.4320068359,408.9450073242,401.4320068359,407.4880065918,73093104,6201590433.6,2016-02-16T23:59:59.999Z,Bitcoin,2/16/2016
195,407.6560058594,421.1669921875,406.783996582,416.3219909668,83193600,6337628173.8,2016-02-17T23:59:59.999Z,Bitcoin,2/17/2016
